date,weekday,month,year,is_schoolholiday,is_holiday,is_holiday_next2days,store,product,rain,temperature,promotion_currentweek,promotion_lastweek
2016-10-10,SUN,OCT,2016,0,0,0,43,109,0.0,6.7,0,0
2016-10-11,MON,OCT,2016,0,0,0,43,109,0.0,6.8,0,0
2016-10-12,TUE,OCT,2016,0,0,0,43,109,0.0,7.0,0,0
2016-10-13,WED,OCT,2016,0,0,0,43,109,0.0,6.9,0,0
2016-10-14,THU,OCT,2016,0,0,0,43,109,0.0,9.3,0,0
2016-10-15,FRI,OCT,2016,0,0,0,43,109,0.0,10.8,0,0
2016-10-16,SAT,OCT,2016,0,0,0,43,109,0.0,9.7,0,0
2016-10-17,SUN,OCT,2016,0,0,0,43,109,0.7,10.6,0,0
2016-10-18,MON,OCT,2016,0,0,0,43,109,6.7,12.2,0,0
2016-10-19,TUE,OCT,2016,0,0,0,43,109,3.3,8.8,0,0
2016-10-20,WED,OCT,2016,0,0,0,43,109,7.2,6.5,0,0
2016-10-21,THU,OCT,2016,0,0,0,43,109,1.4,5.8,0,0
2016-10-22,FRI,OCT,2016,0,0,0,43,109,1.5,6.8,0,0
2016-10-23,SAT,OCT,2016,0,0,0,43,109,2.9,8.0,0,0
2016-10-24,SUN,OCT,2016,0,0,0,43,109,8.2,10.6,0,0
2016-10-25,MON,OCT,2016,0,0,0,43,109,0.0,11.7,0,0
2016-10-26,TUE,OCT,2016,0,0,0,43,109,0.0,10.0,0,0
2016-10-27,WED,OCT,2016,0,0,0,43,109,0.0,8.4,0,0
2016-10-28,THU,OCT,2016,0,0,0,43,109,0.0,8.9,0,0
2016-10-29,FRI,OCT,2016,0,0,0,43,109,0.0,10.1,0,0
2016-10-30,SAT,OCT,2016,0,0,1,43,109,0.0,7.6,0,0
2016-10-31,SUN,OCT,2016,1,0,1,43,109,0.0,8.5,0,0
2016-11-01,MON,NOV,2016,1,1,0,43,109,1.6,5.8,0,0
2016-11-02,TUE,NOV,2016,1,0,0,43,109,0.0,7.1,0,0
2016-11-03,WED,NOV,2016,1,0,0,43,109,0.0,5.2,1,0
2016-11-04,THU,NOV,2016,1,0,0,43,109,0.7,4.0,1,0
2016-11-05,FRI,NOV,2016,0,0,0,43,109,8.3,6.4,1,0
2016-11-06,SAT,NOV,2016,0,0,0,43,109,0.0,4.5,1,0
2016-11-07,SUN,NOV,2016,0,0,0,43,109,0.0,2.9,1,0
2016-11-08,MON,NOV,2016,0,0,0,43,109,0.8,1.7,1,0
2016-11-09,TUE,NOV,2016,0,0,0,43,109,9.3,2.5,1,0
2016-11-10,WED,NOV,2016,0,0,0,43,109,10.6,4.1,0,1
2016-11-11,THU,NOV,2016,0,0,0,43,109,14.6,3.0,0,1
2016-11-12,FRI,NOV,2016,0,0,0,43,109,0.0,0.6,0,1
2016-11-13,SAT,NOV,2016,0,0,0,43,109,0.0,-0.3,0,1
2016-11-14,SUN,NOV,2016,0,0,0,43,109,0.0,-1.0,0,1
2016-11-15,MON,NOV,2016,0,0,0,43,109,13.7,1.1,0,1
2016-11-16,TUE,NOV,2016,0,0,0,43,109,0.5,7.7,0,1
2016-11-17,WED,NOV,2016,0,0,0,43,109,1.4,9.6,0,0
2016-11-18,THU,NOV,2016,0,0,0,43,109,2.6,9.1,0,0
2016-11-19,FRI,NOV,2016,0,0,0,43,109,1.9,5.1,0,0
2016-11-20,SAT,NOV,2016,0,0,0,43,109,0.0,6.8,0,0
2016-11-21,SUN,NOV,2016,0,0,0,43,109,0.0,7.9,0,0
2016-11-22,MON,NOV,2016,0,0,0,43,109,0.0,7.8,0,0
2016-11-23,TUE,NOV,2016,0,0,0,43,109,0.0,6.5,0,0
2016-11-24,WED,NOV,2016,0,0,0,43,109,0.0,7.5,0,0
2016-11-25,THU,NOV,2016,0,0,0,43,109,0.0,7.0,0,0
2016-11-26,FRI,NOV,2016,0,0,0,43,109,0.0,6.2,0,0
2016-11-27,SAT,NOV,2016,0,0,0,43,109,0.0,4.8,0,0
2016-11-28,SUN,NOV,2016,0,0,0,43,109,0.0,-0.9,0,0
2016-11-29,MON,NOV,2016,0,0,0,43,109,0.0,-2.6,0,0
2016-11-30,TUE,NOV,2016,0,0,0,43,109,0.0,-2.0,0,0
2016-12-01,WED,DEC,2016,0,0,0,43,109,0.0,2.8,0,0
2016-12-02,THU,DEC,2016,0,0,0,43,109,2.5,3.4,0,0
2016-12-03,FRI,DEC,2016,0,0,0,43,109,0.0,-3.0,0,0
2016-12-04,SAT,DEC,2016,0,0,0,43,109,0.0,-3.1,0,0
2016-12-05,SUN,DEC,2016,0,0,0,43,109,0.0,-3.7,0,0
2016-12-06,MON,DEC,2016,0,0,0,43,109,0.0,-1.9,0,0
2016-12-07,TUE,DEC,2016,0,0,0,43,109,0.0,-1.8,0,0
2016-12-08,WED,DEC,2016,0,0,0,43,109,0.0,-1.5,0,0
2016-12-09,THU,DEC,2016,0,0,0,43,109,0.0,1.5,0,0
2016-12-10,FRI,DEC,2016,0,0,0,43,109,0.0,5.1,0,0
2016-12-11,SAT,DEC,2016,0,0,0,43,109,0.2,6.2,0,0
2016-12-12,SUN,DEC,2016,0,0,0,43,109,0.0,5.8,0,0
2016-12-13,MON,DEC,2016,0,0,0,43,109,1.5,3.4,0,0
2016-12-14,TUE,DEC,2016,0,0,0,43,109,0.0,4.8,0,0
2016-12-15,WED,DEC,2016,0,0,0,43,109,0.0,4.2,0,0
2016-12-16,THU,DEC,2016,0,0,0,43,109,0.0,0.9,0,0
2016-12-17,FRI,DEC,2016,0,0,0,43,109,0.2,-0.4,0,0
2016-12-18,SAT,DEC,2016,0,0,0,43,109,0.1,1.5,0,0
2016-12-19,SUN,DEC,2016,0,0,0,43,109,0.0,1.3,0,0
2016-12-20,MON,DEC,2016,0,0,0,43,109,0.0,-1.7,0,0
2016-12-21,TUE,DEC,2016,0,0,0,43,109,0.0,-1.0,0,0
2016-12-22,WED,DEC,2016,0,0,0,43,109,2.0,-0.5,0,0
2016-12-23,THU,DEC,2016,0,0,1,43,109,0.0,1.6,0,0
2016-12-24,FRI,DEC,2016,1,0,1,43,109,0.6,5.7,0,0
2016-12-25,SAT,DEC,2016,1,1,1,43,109,0.0,6.9,0,0
2016-12-26,SUN,DEC,2016,1,1,0,43,109,0.3,6.3,0,0
2016-12-27,MON,DEC,2016,1,0,0,43,109,0.0,4.2,0,0
2016-12-28,TUE,DEC,2016,1,0,0,43,109,0.0,4.5,0,0
2016-12-29,WED,DEC,2016,1,0,0,43,109,0.0,1.9,0,0
2016-12-30,THU,DEC,2016,1,0,1,43,109,0.0,-3.1,0,0
2016-12-31,FRI,DEC,2016,1,0,1,43,109,0.0,-4.9,0,0
2017-01-01,SAT,JAN,2017,1,1,0,43,109,0.0,-5.1,0,0
2017-01-02,SUN,JAN,2017,1,0,0,43,109,0.8,-1.2,0,0
2017-01-03,MON,JAN,2017,1,0,0,43,109,0.1,0.2,0,0
2017-01-04,TUE,JAN,2017,1,0,1,43,109,1.9,0.8,0,0
2017-01-05,WED,JAN,2017,1,0,1,43,109,0.0,-2.0,0,0
2017-01-06,THU,JAN,2017,0,1,0,43,109,0.0,-8.7,0,0
2017-01-07,FRI,JAN,2017,0,0,0,43,109,0.1,-8.2,0,0
2017-01-08,SAT,JAN,2017,0,0,0,43,109,0.1,-1.3,0,0
2017-01-09,SUN,JAN,2017,0,0,0,43,109,0.0,-0.3,0,0
2017-01-10,MON,JAN,2017,0,0,0,43,109,0.0,-1.0,0,0
2017-01-11,TUE,JAN,2017,0,0,0,43,109,1.1,1.0,0,0
2017-01-12,WED,JAN,2017,0,0,0,43,109,3.4,3.3,0,0
2017-01-13,THU,JAN,2017,0,0,0,43,109,0.4,1.8,0,0
2017-01-14,FRI,JAN,2017,0,0,0,43,109,0.3,0.8,0,0
2017-01-15,SAT,JAN,2017,0,0,0,43,109,0.6,-0.5,0,0
2017-01-16,SUN,JAN,2017,0,0,0,43,109,0.0,-3.6,0,0
2017-01-17,MON,JAN,2017,0,0,0,43,109,0.0,-3.2,0,0
2017-01-18,TUE,JAN,2017,0,0,0,43,109,0.0,-4.0,0,0
2017-01-19,WED,JAN,2017,0,0,0,43,109,0.0,-4.8,0,0
2017-01-20,THU,JAN,2017,0,0,0,43,109,0.0,-3.0,0,0
2017-01-21,FRI,JAN,2017,0,0,0,43,109,0.0,-3.8,0,0
2017-01-22,SAT,JAN,2017,0,0,0,43,109,0.0,-5.6,0,0
2017-01-23,SUN,JAN,2017,0,0,0,43,109,0.0,-9.2,0,0
2017-01-24,MON,JAN,2017,0,0,0,43,109,0.0,-7.2,0,0
2017-01-25,TUE,JAN,2017,0,0,0,43,109,0.0,-4.0,0,0
2017-01-26,WED,JAN,2017,0,0,0,43,109,0.0,-1.5,0,0
2017-01-27,THU,JAN,2017,0,0,0,43,109,0.0,-2.2,0,0
2017-01-28,FRI,JAN,2017,0,0,0,43,109,0.0,-4.4,0,0
2017-01-29,SAT,JAN,2017,0,0,0,43,109,0.0,-2.9,0,0
2017-01-30,SUN,JAN,2017,0,0,0,43,109,5.9,1.0,0,0
2017-01-31,MON,JAN,2017,0,0,0,43,109,0.0,2.8,0,0
2017-02-01,TUE,FEB,2017,0,0,0,43,109,0.4,1.6,0,0
2017-02-02,WED,FEB,2017,0,0,0,43,109,0.1,2.6,0,0
2017-02-03,THU,FEB,2017,0,0,0,43,109,0.1,3.9,0,0
2017-02-04,FRI,FEB,2017,0,0,0,43,109,1.6,4.3,0,0
2017-02-05,SAT,FEB,2017,0,0,0,43,109,0.0,4.5,0,0
2017-02-06,SUN,FEB,2017,0,0,0,43,109,0.0,3.5,0,0
2017-02-07,MON,FEB,2017,0,0,0,43,109,0.3,2.3,0,0
2017-02-08,TUE,FEB,2017,0,0,0,43,109,0.0,0.7,0,0
2017-02-09,WED,FEB,2017,0,0,0,43,109,0.0,-1.7,0,0
2017-02-10,THU,FEB,2017,0,0,0,43,109,0.0,-0.4,0,0
2017-02-11,FRI,FEB,2017,0,0,0,43,109,0.0,1.2,0,0
2017-02-12,SAT,FEB,2017,0,0,0,43,109,0.0,0.2,0,0
2017-02-13,SUN,FEB,2017,0,0,0,43,109,0.0,2.9,0,0
2017-02-14,MON,FEB,2017,0,0,0,43,109,0.0,3.1,0,0
2017-02-15,TUE,FEB,2017,0,0,0,43,109,0.0,2.1,0,0
2017-02-16,WED,FEB,2017,0,0,0,43,109,1.8,2.9,1,0
2017-02-17,THU,FEB,2017,0,0,0,43,109,1.1,5.7,1,0
2017-02-18,FRI,FEB,2017,0,0,0,43,109,0.0,5.2,1,0
2017-02-19,SAT,FEB,2017,0,0,0,43,109,0.1,2.5,1,0
2017-02-20,SUN,FEB,2017,0,0,0,43,109,1.7,6.4,1,0
2017-02-21,MON,FEB,2017,0,0,0,43,109,1.9,9.1,1,0
2017-02-22,TUE,FEB,2017,0,0,0,43,109,0.8,9.1,1,0
2017-02-23,WED,FEB,2017,0,0,0,43,109,1.2,9.5,0,1
2017-02-24,THU,FEB,2017,0,0,0,43,109,0.0,5.0,0,1
2017-02-25,FRI,FEB,2017,0,0,0,43,109,0.0,3.0,0,1
2017-02-26,SAT,FEB,2017,0,0,0,43,109,0.0,7.0,0,1
2017-02-27,SUN,FEB,2017,1,0,0,43,109,7.8,9.5,0,1
2017-02-28,MON,FEB,2017,1,0,0,43,109,2.4,5.4,0,1
2017-03-01,TUE,MAR,2017,1,0,0,43,109,2.4,5.3,0,1
2017-03-02,WED,MAR,2017,1,0,0,43,109,0.0,7.7,0,0
2017-03-03,THU,MAR,2017,1,0,0,43,109,0.0,6.4,0,0
2017-03-04,FRI,MAR,2017,0,0,0,43,109,0.0,8.5,0,0
2017-03-05,SAT,MAR,2017,0,0,0,43,109,2.6,7.5,0,0
2017-03-06,SUN,MAR,2017,0,0,0,43,109,2.2,5.2,0,0
2017-03-07,MON,MAR,2017,0,0,0,43,109,0.1,5.1,0,0
2017-03-08,TUE,MAR,2017,0,0,0,43,109,5.1,4.9,0,0
2017-03-09,WED,MAR,2017,0,0,0,43,109,8.3,8.7,0,0
2017-03-10,THU,MAR,2017,0,0,0,43,109,0.0,6.5,0,0
2017-03-11,FRI,MAR,2017,0,0,0,43,109,0.0,4.9,0,0
2017-03-12,SAT,MAR,2017,0,0,0,43,109,0.0,5.6,0,0
2017-03-13,SUN,MAR,2017,0,0,0,43,109,0.0,5.0,0,0
2017-03-14,MON,MAR,2017,0,0,0,43,109,0.0,7.5,0,0
2017-03-15,TUE,MAR,2017,0,0,0,43,109,0.0,9.0,0,0
2017-03-16,WED,MAR,2017,0,0,0,43,109,0.0,9.2,0,0
2017-03-17,THU,MAR,2017,0,0,0,43,109,2.0,8.8,0,0
2017-03-18,FRI,MAR,2017,0,0,0,43,109,13.3,8.2,0,0
2017-03-19,SAT,MAR,2017,0,0,0,43,109,0.3,10.4,0,0
2017-03-20,SUN,MAR,2017,0,0,0,43,109,0.0,10.9,0,0
2017-03-21,MON,MAR,2017,0,0,0,43,109,5.1,8.8,0,0
2017-03-22,TUE,MAR,2017,0,0,0,43,109,0.1,5.8,0,0
2017-03-23,WED,MAR,2017,0,0,0,43,109,0.0,8.3,0,0
2017-03-24,THU,MAR,2017,0,0,0,43,109,0.0,8.0,0,0
2017-03-25,FRI,MAR,2017,0,0,0,43,109,0.0,8.9,0,0
2017-03-26,SAT,MAR,2017,0,0,0,43,109,0.0,9.2,0,0
2017-03-27,SUN,MAR,2017,0,0,0,43,109,0.0,9.8,0,0
2017-03-28,MON,MAR,2017,0,0,0,43,109,0.0,11.7,0,0
2017-03-29,TUE,MAR,2017,0,0,0,43,109,0.0,14.2,0,0
2017-03-30,WED,MAR,2017,0,0,0,43,109,0.0,13.9,0,0
2017-03-31,THU,MAR,2017,0,0,0,43,109,0.0,15.3,0,0
2017-04-01,FRI,APR,2017,0,0,0,43,109,0.0,14.5,0,0
2017-04-02,SAT,APR,2017,0,0,0,43,109,0.0,13.2,0,0
2017-04-03,SUN,APR,2017,0,0,0,43,109,0.0,12.5,0,0
2017-04-04,MON,APR,2017,0,0,0,43,109,0.0,9.4,0,0
2017-04-05,TUE,APR,2017,0,0,0,43,109,0.0,9.5,0,0
2017-04-06,WED,APR,2017,0,0,0,43,109,0.0,8.1,0,0
2017-04-07,THU,APR,2017,0,0,0,43,109,0.0,8.4,0,0
2017-04-08,FRI,APR,2017,0,0,0,43,109,0.0,10.6,0,0
2017-04-09,SAT,APR,2017,0,0,0,43,109,0.0,11.5,0,0
2017-04-10,SUN,APR,2017,1,0,0,43,109,0.0,13.4,0,0
2017-04-11,MON,APR,2017,1,0,0,43,109,0.0,8.7,0,0
2017-04-12,TUE,APR,2017,1,0,1,43,109,0.0,11.8,0,0
2017-04-13,WED,APR,2017,1,0,1,43,109,0.4,10.7,0,0
2017-04-14,THU,APR,2017,1,1,1,43,109,0.0,9.8,0,0
2017-04-15,FRI,APR,2017,1,0,1,43,109,0.9,9.8,0,0
2017-04-16,SAT,APR,2017,1,1,1,43,109,1.1,6.9,0,0
2017-04-17,SUN,APR,2017,1,1,0,43,109,16.5,4.9,0,0
2017-04-18,MON,APR,2017,1,0,0,43,109,0.3,3.7,0,0
2017-04-19,TUE,APR,2017,1,0,0,43,109,0.1,2.7,0,0
2017-04-20,WED,APR,2017,1,0,0,43,109,0.0,4.0,1,0
2017-04-21,THU,APR,2017,1,0,0,43,109,0.0,8.4,1,0
2017-04-22,FRI,APR,2017,1,0,0,43,109,0.8,8.8,1,0
2017-04-23,SAT,APR,2017,0,0,0,43,109,0.0,6.1,1,0
2017-04-24,SUN,APR,2017,0,0,0,43,109,0.0,8.6,1,0
2017-04-25,MON,APR,2017,0,0,0,43,109,0.0,7.7,1,0
2017-04-26,TUE,APR,2017,0,0,0,43,109,0.7,6.1,1,0
2017-04-27,WED,APR,2017,0,0,0,43,109,0.1,6.6,0,1
2017-04-28,THU,APR,2017,0,0,0,43,109,0.0,8.1,0,1
2017-04-29,FRI,APR,2017,0,0,1,43,109,0.0,9.0,0,1
2017-04-30,SAT,APR,2017,0,0,1,43,109,0.0,10.7,0,1
2017-05-01,SUN,MAY,2017,0,1,0,43,109,22.7,7.9,0,1
2017-05-02,MON,MAY,2017,0,0,0,43,109,21.2,7.2,0,1
2017-05-03,TUE,MAY,2017,0,0,0,43,109,7.8,8.3,0,1
2017-05-04,WED,MAY,2017,0,0,0,43,109,7.3,10.4,0,0
2017-05-05,THU,MAY,2017,0,0,0,43,109,0.0,9.9,0,0
2017-05-06,FRI,MAY,2017,0,0,0,43,109,0.0,13.5,0,0
2017-05-07,SAT,MAY,2017,0,0,0,43,109,1.5,13.5,0,0
2017-05-08,SUN,MAY,2017,0,0,0,43,109,0.1,10.3,0,0
2017-05-09,MON,MAY,2017,0,0,0,43,109,0.0,8.3,0,0
2017-05-10,TUE,MAY,2017,0,0,0,43,109,0.0,10.1,0,0
2017-05-11,WED,MAY,2017,0,0,0,43,109,0.2,14.9,0,0
2017-05-12,THU,MAY,2017,0,0,0,43,109,0.0,15.7,0,0
2017-05-13,FRI,MAY,2017,0,0,0,43,109,1.7,15.9,0,0
2017-05-14,SAT,MAY,2017,0,0,0,43,109,4.4,15.3,0,0
2017-05-15,SUN,MAY,2017,0,0,0,43,109,0.0,15.6,0,0
2017-05-16,MON,MAY,2017,0,0,0,43,109,0.0,17.0,0,0
2017-05-17,TUE,MAY,2017,0,0,0,43,109,0.0,19.7,0,0
2017-05-18,WED,MAY,2017,0,0,0,43,109,39.5,20.0,0,0
2017-05-19,THU,MAY,2017,0,0,0,43,109,5.5,14.3,0,0
2017-05-20,FRI,MAY,2017,0,0,0,43,109,0.0,12.1,0,0
2017-05-21,SAT,MAY,2017,0,0,0,43,109,0.0,14.4,0,0
2017-05-22,SUN,MAY,2017,0,0,0,43,109,0.0,16.8,0,0
2017-05-23,MON,MAY,2017,0,0,1,43,109,0.0,18.6,0,0
2017-05-24,TUE,MAY,2017,0,0,1,43,109,0.0,15.7,0,0
2017-05-25,WED,MAY,2017,0,1,0,43,109,0.0,16.1,0,0
2017-05-26,THU,MAY,2017,0,0,0,43,109,0.0,18.3,0,0
2017-05-27,FRI,MAY,2017,0,0,0,43,109,0.0,20.9,0,0
2017-05-28,SAT,MAY,2017,0,0,0,43,109,0.0,22.4,0,0
2017-05-29,SUN,MAY,2017,0,0,0,43,109,6.4,24.1,0,0
2017-05-30,MON,MAY,2017,0,0,0,43,109,0.1,21.1,0,0
2017-05-31,TUE,MAY,2017,0,0,0,43,109,0.0,19.4,0,0
2017-06-01,WED,JUN,2017,0,0,0,43,109,0.0,19.5,0,0
2017-06-02,THU,JUN,2017,0,0,1,43,109,0.0,21.2,0,0
2017-06-03,FRI,JUN,2017,0,0,1,43,109,10.7,20.9,0,0
2017-06-04,SAT,JUN,2017,0,1,1,43,109,1.9,17.0,0,0
2017-06-05,SUN,JUN,2017,0,1,0,43,109,1.1,14.5,0,0
2017-06-06,MON,JUN,2017,1,0,0,43,109,0.9,14.6,0,0
2017-06-07,TUE,JUN,2017,1,0,0,43,109,0.3,12.6,0,0
2017-06-08,WED,JUN,2017,1,0,0,43,109,0.0,16.1,1,0
2017-06-09,THU,JUN,2017,1,0,0,43,109,3.9,16.8,1,0
2017-06-10,FRI,JUN,2017,1,0,0,43,109,0.0,16.6,1,0
2017-06-11,SAT,JUN,2017,1,0,0,43,109,0.0,21.0,1,0
2017-06-12,SUN,JUN,2017,1,0,0,43,109,0.0,20.9,1,0
2017-06-13,MON,JUN,2017,1,0,1,43,109,0.0,17.0,1,0
2017-06-14,TUE,JUN,2017,1,0,1,43,109,0.0,18.6,1,0
2017-06-15,WED,JUN,2017,1,1,0,43,109,0.0,21.6,0,1
2017-06-16,THU,JUN,2017,1,0,0,43,109,0.0,18.9,0,1
2017-06-17,FRI,JUN,2017,0,0,0,43,109,0.0,15.7,0,1
2017-06-18,SAT,JUN,2017,0,0,0,43,109,0.0,19.9,0,1
2017-06-19,SUN,JUN,2017,0,0,0,43,109,0.0,22.4,0,1
2017-06-20,MON,JUN,2017,0,0,0,43,109,0.0,24.3,0,1
2017-06-21,TUE,JUN,2017,0,0,0,43,109,0.0,24.8,0,1
2017-06-22,WED,JUN,2017,0,0,0,43,109,0.0,25.3,0,0
2017-06-23,THU,JUN,2017,0,0,0,43,109,0.0,22.8,0,0
2017-06-24,FRI,JUN,2017,0,0,0,43,109,0.0,21.1,0,0
2017-06-25,SAT,JUN,2017,0,0,0,43,109,0.0,20.5,0,0
2017-06-26,SUN,JUN,2017,0,0,0,43,109,0.1,22.4,0,0
2017-06-27,MON,JUN,2017,0,0,0,43,109,0.1,20.4,0,0
2017-06-28,TUE,JUN,2017,0,0,0,43,109,24.3,19.5,0,0
2017-06-29,WED,JUN,2017,0,0,0,43,109,6.0,17.0,1,0
2017-06-30,THU,JUN,2017,0,0,0,43,109,0.0,17.6,1,0
2017-07-01,FRI,JUL,2017,0,0,0,43,109,1.4,15.7,1,0
2017-07-02,SAT,JUL,2017,0,0,0,43,109,0.1,16.6,1,0
2017-07-03,SUN,JUL,2017,0,0,0,43,109,0.0,18.3,1,0
2017-07-04,MON,JUL,2017,0,0,0,43,109,0.0,19.9,1,0
2017-07-05,TUE,JUL,2017,0,0,0,43,109,0.0,22.2,1,0
2017-07-06,WED,JUL,2017,0,0,0,43,109,12.5,23.1,0,1
2017-07-07,THU,JUL,2017,0,0,0,43,109,0.2,22.8,0,1
2017-07-08,FRI,JUL,2017,0,0,0,43,109,0.0,24.0,0,1
2017-07-09,SAT,JUL,2017,0,0,0,43,109,2.9,23.5,0,1
2017-07-10,SUN,JUL,2017,0,0,0,43,109,6.3,20.7,0,1
2017-07-11,MON,JUL,2017,0,0,0,43,109,0.0,19.1,0,1
2017-07-12,TUE,JUL,2017,0,0,0,43,109,9.2,17.5,0,1
2017-07-13,WED,JUL,2017,0,0,0,43,109,0.0,15.6,0,0
2017-07-14,THU,JUL,2017,0,0,0,43,109,2.3,16.7,0,0
2017-07-15,FRI,JUL,2017,0,0,0,43,109,0.0,15.0,0,0
2017-07-16,SAT,JUL,2017,0,0,0,43,109,0.0,18.2,0,0
2017-07-17,SUN,JUL,2017,0,0,0,43,109,0.0,20.9,0,0
2017-07-18,MON,JUL,2017,0,0,0,43,109,0.0,23.1,0,0
2017-07-19,TUE,JUL,2017,0,0,0,43,109,1.7,25.0,0,0
2017-07-20,WED,JUL,2017,0,0,0,43,109,2.2,20.5,0,0
2017-07-21,THU,JUL,2017,0,0,0,43,109,0.2,22.2,0,0
2017-07-22,FRI,JUL,2017,0,0,0,43,109,0.0,21.9,0,0
2017-07-23,SAT,JUL,2017,0,0,0,43,109,0.0,20.1,0,0
2017-07-24,SUN,JUL,2017,0,0,0,43,109,0.9,15.9,0,0
2017-07-25,MON,JUL,2017,0,0,0,43,109,29.4,13.4,0,0
2017-07-26,TUE,JUL,2017,0,0,0,43,109,13.3,14.4,0,0
2017-07-27,WED,JUL,2017,0,0,0,43,109,1.3,17.2,0,0
2017-07-28,THU,JUL,2017,0,0,0,43,109,0.0,18.0,0,0
2017-07-29,FRI,JUL,2017,1,0,0,43,109,0.0,20.9,0,0
2017-07-30,SAT,JUL,2017,1,0,0,43,109,0.3,22.9,0,0
2017-07-31,SUN,JUL,2017,1,0,0,43,109,0.8,21.2,0,0
2017-08-01,MON,AUG,2017,1,0,0,43,109,1.0,22.9,0,0
2017-08-02,TUE,AUG,2017,1,0,0,43,109,10.2,22.5,0,0
2017-08-03,WED,AUG,2017,1,0,0,43,109,2.5,21.5,0,0
2017-08-04,THU,AUG,2017,1,0,0,43,109,0.0,20.6,0,0
2017-08-05,FRI,AUG,2017,1,0,0,43,109,0.0,20.1,0,0
2017-08-06,SAT,AUG,2017,1,0,0,43,109,0.0,17.9,0,0
2017-08-07,SUN,AUG,2017,1,0,0,43,109,0.0,18.5,0,0
2017-08-08,MON,AUG,2017,1,0,0,43,109,0.0,18.9,0,0
2017-08-09,TUE,AUG,2017,1,0,0,43,109,5.3,19.4,0,0
2017-08-10,WED,AUG,2017,1,0,0,43,109,10.1,15.3,1,0
2017-08-11,THU,AUG,2017,1,0,0,43,109,2.1,14.0,1,0
2017-08-12,FRI,AUG,2017,1,0,0,43,109,0.8,14.8,1,0
2017-08-13,SAT,AUG,2017,1,0,0,43,109,0.9,17.9,1,0
2017-08-14,SUN,AUG,2017,1,0,0,43,109,0.0,20.2,1,0
2017-08-15,MON,AUG,2017,1,0,0,43,109,0.3,21.0,1,0
2017-08-16,TUE,AUG,2017,1,0,0,43,109,7.1,20.6,1,0
2017-08-17,WED,AUG,2017,1,0,0,43,109,0.0,21.1,0,1
2017-08-18,THU,AUG,2017,1,0,0,43,109,2.0,20.1,0,1
2017-08-19,FRI,AUG,2017,1,0,0,43,109,0.0,16.9,0,1
2017-08-20,SAT,AUG,2017,1,0,0,43,109,0.0,15.8,0,1
2017-08-21,SUN,AUG,2017,1,0,0,43,109,0.0,15.7,0,1
2017-08-22,MON,AUG,2017,1,0,0,43,109,0.0,16.2,0,1
2017-08-23,TUE,AUG,2017,1,0,0,43,109,0.0,18.6,0,1
2017-08-24,WED,AUG,2017,1,0,0,43,109,0.0,19.2,0,0
2017-08-25,THU,AUG,2017,1,0,0,43,109,14.1,20.4,0,0
2017-08-26,FRI,AUG,2017,1,0,0,43,109,0.0,21.8,0,0
2017-08-27,SAT,AUG,2017,1,0,0,43,109,0.0,20.9,0,0
2017-08-28,SUN,AUG,2017,1,0,0,43,109,0.0,20.5,0,0
2017-08-29,MON,AUG,2017,1,0,0,43,109,0.0,20.9,0,0
2017-08-30,TUE,AUG,2017,1,0,0,43,109,0.7,23.7,0,0
2017-08-31,WED,AUG,2017,1,0,0,43,109,4.0,17.8,0,0
2017-09-01,THU,SEP,2017,1,0,0,43,109,0.0,14.8,0,0
2017-09-02,FRI,SEP,2017,1,0,0,43,109,0.0,13.3,0,0
2017-09-03,SAT,SEP,2017,1,0,0,43,109,0.0,13.0,0,0
2017-09-04,SUN,SEP,2017,1,0,0,43,109,0.0,14.1,0,0
2017-09-05,MON,SEP,2017,1,0,0,43,109,0.0,17.4,0,0
2017-09-06,TUE,SEP,2017,1,0,0,43,109,2.2,17.3,0,0
2017-09-07,WED,SEP,2017,1,0,0,43,109,0.0,14.4,0,0
2017-09-08,THU,SEP,2017,1,0,0,43,109,0.0,15.4,0,0
2017-09-09,FRI,SEP,2017,1,0,0,43,109,0.3,14.2,0,0
2017-09-10,SAT,SEP,2017,1,0,0,43,109,0.0,14.2,0,0
2017-09-11,SUN,SEP,2017,1,0,0,43,109,0.8,12.6,0,0
2017-09-12,MON,SEP,2017,0,0,0,43,109,0.1,13.6,0,0
2017-09-13,TUE,SEP,2017,0,0,0,43,109,28.5,13.6,0,0
2017-09-14,WED,SEP,2017,0,0,0,43,109,10.4,11.0,0,0
2017-09-15,THU,SEP,2017,0,0,0,43,109,0.0,11.4,0,0
2017-09-16,FRI,SEP,2017,0,0,0,43,109,1.7,9.7,0,0
2017-09-17,SAT,SEP,2017,0,0,0,43,109,0.0,11.0,0,0
2017-09-18,SUN,SEP,2017,0,0,0,43,109,5.4,10.2,0,0
2017-09-19,MON,SEP,2017,0,0,0,43,109,0.0,11.4,0,0
2017-09-20,TUE,SEP,2017,0,0,0,43,109,0.0,11.3,0,0
2017-09-21,WED,SEP,2017,0,0,0,43,109,0.0,10.5,1,0
2017-09-22,THU,SEP,2017,0,0,0,43,109,0.0,11.9,1,0
2017-09-23,FRI,SEP,2017,0,0,0,43,109,0.0,14.1,1,0
2017-09-24,SAT,SEP,2017,0,0,0,43,109,0.0,13.8,1,0
2017-09-25,SUN,SEP,2017,0,0,0,43,109,4.0,12.3,1,0
